neig1_id	query	target	pident	evalue	qlen	tlen	alnlen	bits	tstart	tend	qstart	qend	qcov	tcov	query_source	query_clean	aro	gene_family	drug_class	mechanism	short_name	cryptic	has_human	tcov_tier	pident_tier	uniprot_gene	uniprot_name	amr_keywords	has_amr_kw	kegg_id	pdb_refs	mean_plddt	pident_cat	tcov_cat	kegg_pathways
Q5F9S1	[CARD]gb|QIM09823.1|ARO:3005056|tet(X6)	AF-Q5F9S1-F1-model_v6	12.8	1.05e-12	378	539	409	554	126	534	3	350	1.0	0.7588126159554731	CARD	gb|QIM09823.1|ARO:3005056|tet(X6)	ARO:3005056	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation	tet(X6)	True	False	70-90%	<30% cryptic				False			270.0	"<30%
cryptic"	70-90%	
Q5F9S5	[SWISSPROT]sp|P12921|TMRB_BACSU	AF-Q5F9S5-F1-model_v6	15.9	2.539e-06	197	284	170	268	3	156	2	171	0.8629441624365483	0.5985915492957746	SWISSPROT	sp|P12921|TMRB_BACSU		Tunicamycin resistance protein			TMRB_BACSU	True	False	50-70%	<30% cryptic		Nucleotide-binding protein NGO_0315		False			142.5	"<30%
cryptic"	50-70%	
Q5F9T2	[SWISSPROT]sp|A1JPP9|ARNB_YERE8	AF-Q5F9T2-F1-model_v6	12.7	4.984e-11	382	433	368	458	67	431	13	380	0.9633507853403142	0.8498845265588915	SWISSPROT	sp|A1JPP9|ARNB_YERE8		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera			ARNB_YERE8	True	True	70-90%	<30% cryptic	bioA	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase		False			217.0	"<30%
cryptic"	70-90%	Biotin metabolism;Metabolic pathways;Biosynthesis of cofactors
Q5F9U4	[SWISSPROT]sp|P0A8M3|SYT_ECOLI	AF-Q5F9U4-F1-model_v6	61.1	2.293e-95	642	637	635	4112	1	633	1	635	0.9890965732087228	0.9968602825745683	SWISSPROT	sp|P0A8M3|SYT_ECOLI		Threonine--tRNA ligase			SYT_ECOLI	False	True	90-100%	50-70% moderate	thrS	Threonine--tRNA ligase		False			319.0	"50-70%
moderate"	90-100%	Aminoacyl-tRNA biosynthesis
Q5F9U8	[CARD]gb|AAC60780.1|ARO:3003049|rosB	AF-Q5F9U8-F1-model_v6	17.9	3.843e-12	563	576	382	726	9	390	11	392	0.6785079928952042	0.6631944444444444	CARD	gb|AAC60780.1|ARO:3003049|rosB	ARO:3003049	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux	rosB	True	False	50-70%	<30% cryptic				False			288.5	"<30%
cryptic"	50-70%	
Q5F9W1	[CARD]gb|AWN09461.1|ARO:3004571|PNGM-1	AF-Q5F9W1-F1-model_v6	13.2	1.115e-08	386	759	308	384	504	745	15	322	0.7979274611398963	0.4057971014492754	CARD	gb|AWN09461.1|ARO:3004571|PNGM-1	ARO:3004571	PNGM beta-lactamase	carbapenem;cephalosporin;penicillin beta-lactam	antibiotic inactivation	PNGM-1	True	False	30-50%	<30% cryptic				False			380.0	"<30%
cryptic"	30-50%	
Q5F9W4	[SWISSPROT]sp|P06992|RSMA_ECOLI	AF-Q5F9W4-F1-model_v6	48.2	3.963e-34	273	259	263	1378	2	259	7	269	0.9633699633699634	1.0	SWISSPROT	sp|P06992|RSMA_ECOLI		Ribosomal RNA small subunit methyltransferase A			RSMA_ECOLI	False	True	90-100%	30-50% remote	rsmA	Ribosomal RNA small subunit methyltransferase A		False			130.0	"30-50%
remote"	90-100%	
Q5F9W7	[CARD]gb|ADZ12699.1|ARO:3005091|RanA	AF-Q5F9W7-F1-model_v6	29.1	7.265e-26	258	242	239	1081	1	238	1	239	0.9263565891472868	0.987603305785124	CARD	gb|ADZ12699.1|ARO:3005091|RanA	ARO:3005091	ATP-binding cassette (ABC) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux	RanA	True	True	90-100%	<30% cryptic				False			121.5	"<30%
cryptic"	90-100%	
Q5F9X0	[SWISSPROT]sp|I6Y0R5|FOLC_MYCTU	AF-Q5F9X0-F1-model_v6	25.7	1.97e-32	487	424	456	1408	3	423	26	481	0.9363449691991786	1.0	SWISSPROT	sp|I6Y0R5|FOLC_MYCTU		Dihydrofolate synthase/folylpolyglutamate synthase			FOLC_MYCTU	True	True	90-100%	<30% cryptic		Dihydrofolate synthase/folylpolyglutamate synthase		False			212.5	"<30%
cryptic"	90-100%	Folate biosynthesis;Metabolic pathways;Biosynthesis of cofactors
Q5F9Y5	[SWISSPROT]sp|O34847|ACCA_BACSU	AF-Q5F9Y5-F1-model_v6	14.8	1.737e-07	325	290	230	356	59	286	69	298	0.7076923076923077	0.7931034482758621	SWISSPROT	sp|O34847|ACCA_BACSU		Acetyl-coenzyme A carboxylase carboxyl transferase subunit a			ACCA_BACSU	True	True	70-90%	<30% cryptic	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta		False			145.5	"<30%
cryptic"	70-90%	Fatty acid biosynthesis;Pyruvate metabolism;Propanoate metabolism;Other carbon fixation pathways;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Fatty acid metabolism
Q5F9Y6	[SWISSPROT]sp|P0AC11|DHP2_ECOLX	AF-Q5F9Y6-F1-model_v6	15.7	2.402e-07	271	261	261	324	14	252	4	264	0.9630996309963099	1.0	SWISSPROT	sp|P0AC11|DHP2_ECOLX		Dihydropteroate synthase type-2			DHP2_ECOLX	True	False	90-100%	<30% cryptic	trpA	Tryptophan synthase alpha chain		False			131.0	"<30%
cryptic"	90-100%	Glycine, serine and threonine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids
Q5F9Y9	[SWISSPROT]sp|Q88QT2|MURU_PSEPK	AF-Q5F9Y9-F1-model_v6	11.3	9.18e-09	223	253	249	354	4	252	1	221	1.0	0.9841897233201581	SWISSPROT	sp|Q88QT2|MURU_PSEPK		N-acetylmuramate alpha-1-phosphate uridylyltransferase			MURU_PSEPK	True	False	90-100%	<30% cryptic	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase		False			127.0	"<30%
cryptic"	90-100%	Biosynthesis of various nucleotide sugars;Metabolic pathways;Biosynthesis of nucleotide sugars
Q5FA01	[CARD]gb|CDO13836.1|ARO:3005044|OmpA	AF-Q5FA01-F1-model_v6	18.1	4.577e-08	374	175	199	386	2	175	21	219	0.5320855614973262	1.0	CARD	gb|CDO13836.1|ARO:3005044|OmpA	ARO:3005044	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic	OmpA	True	False	90-100%	<30% cryptic				False			88.0	"<30%
cryptic"	90-100%	
Q5FA14	[SWISSPROT]sp|Q88QT2|MURU_PSEPK	AF-Q5FA14-F1-model_v6	21.9	6.846e-16	223	289	266	611	6	271	2	222	1.0	0.9204152249134948	SWISSPROT	sp|Q88QT2|MURU_PSEPK		N-acetylmuramate alpha-1-phosphate uridylyltransferase			MURU_PSEPK	True	True	90-100%	<30% cryptic		UTP--glucose-1-phosphate uridylyltransferase		False			145.0	"<30%
cryptic"	90-100%	Pentose and glucuronate interconversions;Galactose metabolism;Starch and sucrose metabolism;Amino sugar and nucleotide sugar metabolism;Biosynthesis of various nucleotide sugars;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of nucleotide sugars
Q5FA17	[SWISSPROT]sp|C7F8K6|ADET1_ACIBA	AF-Q5FA17-F1-model_v6	11.4	2.768e-06	304	331	302	298	27	328	2	267	0.993421052631579	0.9123867069486404	SWISSPROT	sp|C7F8K6|ADET1_ACIBA		Probable solute-binding protein AdeT1			ADET1_ACIBA	True	False	90-100%	<30% cryptic				False			166.0	"<30%
cryptic"	90-100%	ABC transporters
Q5FA19	[SWISSPROT]sp|P32010|DRRA_STRPE	AF-Q5FA19-F1-model_v6	28.1	2.916e-23	330	352	248	963	2	249	6	239	0.7515151515151515	0.7045454545454546	SWISSPROT	sp|P32010|DRRA_STRPE		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA			DRRA_STRPE	True	True	70-90%	<30% cryptic	fbpC	Fe(3+) ions import ATP-binding protein FbpC		False			176.5	"<30%
cryptic"	70-90%	
Q5FA22	[SWISSPROT]sp|C0HMD9|DHP3_ECOLX	AF-Q5FA22-F1-model_v6	11.6	6.249e-07	263	245	260	309	2	244	3	262	0.9885931558935361	1.0	SWISSPROT	sp|C0HMD9|DHP3_ECOLX		Dihydropteroate synthase type-3			DHP3_ECOLX	True	False	90-100%	<30% cryptic	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase		False			123.0	"<30%
cryptic"	90-100%	Histidine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids
Q5FA23	[CARD]gb|WP_102607457.1|ARO:3004361|sul4	AF-Q5FA23-F1-model_v6	15.8	3.986e-07	287	255	270	333	2	248	11	280	0.9407665505226481	1.0	CARD	gb|WP_102607457.1|ARO:3004361|sul4	ARO:3004361	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement	sul4	True	False	90-100%	<30% cryptic	hisF	Imidazole glycerol phosphate synthase subunit HisF		False			128.0	"<30%
cryptic"	90-100%	Histidine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids
Q5FA25	[CARD]gb|CAD55718.1|ARO:3000197|tet(36)	AF-Q5FA25-F1-model_v6	24.1	1.399e-34	640	531	464	1487	11	474	2	434	0.725	0.8738229755178908	CARD	gb|CAD55718.1|ARO:3000197|tet(36)	ARO:3000197	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection	tet(36)	True	True	70-90%	<30% cryptic	prfC	Peptide chain release factor 3		False			266.0	"<30%
cryptic"	70-90%	
Q5FA27	[SWISSPROT]sp|A0A0H3JVA1|TARS_STAAW	AF-Q5FA27-F1-model_v6	19.2	7.671e-17	573	327	325	801	1	325	2	322	0.5671902268760908	0.9938837920489296	SWISSPROT	sp|A0A0H3JVA1|TARS_STAAW		Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase			TARS_STAAW	True	True	90-100%	<30% cryptic				False			164.0	"<30%
cryptic"	90-100%	
Q5FA29	[SWISSPROT]sp|P9WK45|LPRG_MYCTU	AF-Q5FA29-F1-model_v6	15.1	3.599e-08	236	207	222	390	1	200	14	235	0.940677966101695	1.0	SWISSPROT	sp|P9WK45|LPRG_MYCTU		Lipoarabinomannan carrier protein LprG			LPRG_MYCTU	True	False	90-100%	<30% cryptic	lolA	Outer-membrane lipoprotein carrier protein		False			104.0	"<30%
cryptic"	90-100%	
Q5FA31	[SWISSPROT]sp|Q9HZ62|MUPP_PSEAE	AF-Q5FA31-F1-model_v6	36.5	4.6289999999999996e-23	226	220	216	951	2	217	6	221	0.9557522123893806	0.9818181818181818	SWISSPROT	sp|Q9HZ62|MUPP_PSEAE		N-acetylmuramic acid 6-phosphate phosphatase			MUPP_PSEAE	False	True	90-100%	30-50% remote		phosphoglycolate phosphatase		False			110.5	"30-50%
remote"	90-100%	Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Biosynthesis of nucleotide sugars
Q5FA34	[SWISSPROT]sp|O34309|RPH_BACSU	AF-Q5FA34-F1-model_v6	17.8	1.1770000000000002e-26	866	794	865	1403	1	463	1	865	0.9988452655889145	1.0	SWISSPROT	sp|O34309|RPH_BACSU		Rifampicin phosphotransferase			RPH_BACSU	True	False	90-100%	<30% cryptic		Phosphoenolpyruvate synthase		False			397.5	"<30%
cryptic"	90-100%	Glycolysis / Gluconeogenesis;Pyruvate metabolism;Methane metabolism;Other carbon fixation pathways;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism
Q5FA37	[CARD]gb|AKQ05897.1|ARO:3004589|tet(53)	AF-Q5FA37-F1-model_v6	10.9	4.894e-12	387	431	396	522	30	425	4	352	1.0	0.9187935034802784	CARD	gb|AKQ05897.1|ARO:3004589|tet(53)	ARO:3004589	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation	tet(53)	True	True	90-100%	<30% cryptic				False			216.0	"<30%
cryptic"	90-100%	
Q5FA40	[CARD]gb|APB03214.1|ARO:3003980|tetA(58)	AF-Q5FA40-F1-model_v6	27.9	3.532e-25	343	374	253	1067	3	255	1	250	0.7376093294460642	0.6764705882352942	CARD	gb|APB03214.1|ARO:3003980|tetA(58)	ARO:3003980	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux	tetA(58)	True	True	50-70%	<30% cryptic	potA	Spermidine/putrescine import ATP-binding protein PotA		False			187.5	"<30%
cryptic"	50-70%	ABC transporters
Q5FA43	[CARD]gb|AAB58161.1|ARO:3003010|ceoB	AF-Q5FA43-F1-model_v6	13.2	1.345e-09	1027	617	593	535	7	599	13	507	0.5774099318403116	0.9611021069692058	CARD	gb|AAB58161.1|ARO:3003010|ceoB	ARO:3003010	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic;fluoroquinolone antibiotic	antibiotic efflux	ceoB	True	False	90-100%	<30% cryptic	secD	Protein translocase subunit SecD		False			309.0	"<30%
cryptic"	90-100%	Protein export;Bacterial secretion system
Q5FA44	[CARD]gb|TKW44661.1|ARO:3005040|YajC	AF-Q5FA44-F1-model_v6	36.9	1.539e-08	112	88	84	337	5	88	24	105	0.75	0.9545454545454546	CARD	gb|TKW44661.1|ARO:3005040|YajC	ARO:3005040	resistance-nodulation-cell division (RND) antibiotic efflux pump	cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycopeptide antibiotic;glycylcycline;oxazolidinone antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic	antibiotic efflux	YajC	False	False	90-100%	30-50% remote		Sec translocon accessory complex subunit YajC		False			44.5	"30-50%
remote"	90-100%	Quorum sensing;Protein export;Bacterial secretion system
Q5FA55	[CARD]gb|AAG05188.1|ARO:3005068|ParR	AF-Q5FA55-F1-model_v6	40.2	1.259e-24	235	225	223	927	1	222	6	228	0.948936170212766	0.9911111111111112	CARD	gb|AAG05188.1|ARO:3005068|ParR	ARO:3005068	Outer Membrane Porin (Opr);resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic;carbapenem;cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penicillin beta-lactam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux;reduced permeability to antibiotic	ParR	False	False	90-100%	30-50% remote				False			113.0	"30-50%
remote"	90-100%	
Q5FA56	[CARD]gb|AAG05187.1|ARO:3005067|ParS	AF-Q5FA56-F1-model_v6	20.2	7.207000000000001e-25	428	468	456	1074	3	458	4	428	1.0	0.9743589743589743	CARD	gb|AAG05187.1|ARO:3005067|ParS	ARO:3005067	Outer Membrane Porin (Opr);resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic;carbapenem;cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penicillin beta-lactam;phenicol antibiotic;tetracycline antibiotic	antibiotic efflux;reduced permeability to antibiotic	ParS	True	False	90-100%	<30% cryptic		histidine kinase		False			234.5	"<30%
cryptic"	90-100%	
Q5FA61	[CARD]gb|APB03214.1|ARO:3003980|tetA(58)	AF-Q5FA61-F1-model_v6	22.2	5.34e-18	343	251	230	775	1	227	6	235	0.6705539358600583	0.9163346613545816	CARD	gb|APB03214.1|ARO:3003980|tetA(58)	ARO:3003980	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux	tetA(58)	True	True	90-100%	<30% cryptic				False			126.0	"<30%
cryptic"	90-100%	
Q5FA65	[CARD]gb|AAP82271.1|ARO:3004123|Bpse_Omp38	AF-Q5FA65-F1-model_v6	9.3	4.398e-08	374	288	349	374	33	288	26	374	0.9331550802139037	1.0	CARD	gb|AAP82271.1|ARO:3004123|Bpse_Omp38	ARO:3004123	General Bacterial Porin with reduced permeability to beta-lactams	carbapenem;cephalosporin;monobactam;penicillin beta-lactam	reduced permeability to antibiotic	Bpse_Omp38	True	False	90-100%	<30% cryptic				False			144.5	"<30%
cryptic"	90-100%	
Q5FA75	[CARD]gb|AAF94731.1|ARO:3004364|almG	AF-Q5FA75-F1-model_v6	17.8	5.493e-16	273	293	280	706	4	283	2	273	1.0	0.9556313993174061	CARD	gb|AAF94731.1|ARO:3004364|almG	ARO:3004364	lipid A acyltransferase;polymyxin resistance operon	peptide antibiotic	antibiotic target alteration	almG	True	False	90-100%	<30% cryptic				False			147.0	"<30%
cryptic"	90-100%	Lipopolysaccharide biosynthesis;Metabolic pathways
Q5FA82	[CARD]gb|AKQ05893.1|ARO:3004582|tet(49)	AF-Q5FA82-F1-model_v6	15.1	3.72e-14	387	361	360	571	2	361	54	387	0.9302325581395349	0.997229916897507	CARD	gb|AKQ05893.1|ARO:3004582|tet(49)	ARO:3004582	tetracycline inactivation enzyme	tetracycline antibiotic	antibiotic inactivation	tet(49)	True	False	90-100%	<30% cryptic				False			181.0	"<30%
cryptic"	90-100%	
Q5FA83	[SWISSPROT]sp|C7F8K6|ADET1_ACIBA	AF-Q5FA83-F1-model_v6	9.0	2.768e-06	304	311	293	298	19	311	10	293	0.9638157894736842	0.9421221864951769	SWISSPROT	sp|C7F8K6|ADET1_ACIBA		Probable solute-binding protein AdeT1			ADET1_ACIBA	True	True	90-100%	<30% cryptic	hemC	Porphobilinogen deaminase		False			156.0	"<30%
cryptic"	90-100%	Porphyrin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors
Q5FA87	[CARD]gb|BAC11911.1|ARO:3003551|emeA	AF-Q5FA87-F1-model_v6	18.1	2.546e-12	393	407	405	739	3	407	1	393	1.0	0.995085995085995	CARD	gb|BAC11911.1|ARO:3003551|emeA	ARO:3003551	multidrug and toxic compound extrusion (MATE) transporter	disinfecting agents and antiseptics	antibiotic efflux	emeA	True	False	90-100%	<30% cryptic				False			204.0	"<30%
cryptic"	90-100%	
Q5FA91	[CARD]gb|CAA90432.1|ARO:3003026|fusH	AF-Q5FA91-F1-model_v6	9.2	9.642e-09	509	499	433	444	61	493	44	451	0.8506876227897839	0.8677354709418837	CARD	gb|CAA90432.1|ARO:3003026|fusH	ARO:3003026	fusidic acid inactivation enzyme	fusidane antibiotic	antibiotic inactivation	fusH	True	True	70-90%	<30% cryptic		Probable periplasmic serine endoprotease DegP-like		False			250.0	"<30%
cryptic"	70-90%	Cationic antimicrobial peptide (CAMP) resistance;Two-component system
Q5FA93	[CARD]gb|AAK37619.1|ARO:3000481|tet(35)	AF-Q5FA93-F1-model_v6	52.1	8.601999999999999e-23	369	506	365	1268	165	504	1	365	0.989159891598916	0.7213438735177866	CARD	gb|AAK37619.1|ARO:3000481|tet(35)	ARO:3000481	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux	tet(35)	False	False	70-90%	50-70% moderate		Na+/H+ antiporter NhaC-like C-terminal domain-containing protein		False			253.5	"50-70%
moderate"	70-90%	
Q5FA94	[SWISSPROT]sp|Q9HZK0|NAGZ_PSEAE	AF-Q5FA94-F1-model_v6	42.3	1.506e-35	332	361	337	1479	8	344	2	327	1.0	0.9335180055401662	SWISSPROT	sp|Q9HZK0|NAGZ_PSEAE		Beta-hexosaminidase			NAGZ_PSEAE	False	False	90-100%	30-50% remote	nagZ	Beta-hexosaminidase		False			181.0	"30-50%
remote"	90-100%	Amino sugar and nucleotide sugar metabolism;Metabolic pathways;beta-Lactam resistance
Q5FAA4	[SWISSPROT]sp|P0DPR6|EMRA_ACIBT	AF-Q5FAA4-F1-model_v6	15.2	4.182e-21	353	424	372	865	31	402	19	349	1.0	0.8773584905660378	SWISSPROT	sp|P0DPR6|EMRA_ACIBT		Colistin resistance protein EmrA			EMRA_ACIBT	True	False	70-90%	<30% cryptic				False			212.5	"<30%
cryptic"	70-90%	
Q5FAB5	[CARD]gb|AEX49906.1|ARO:3003583|basS	AF-Q5FAB5-F1-model_v6	25.1	8.077e-30	477	416	437	1293	2	412	21	457	0.9161425576519916	1.0	CARD	gb|AEX49906.1|ARO:3003583|basS	ARO:3003583	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic efflux;antibiotic target alteration	basS	True	False	90-100%	<30% cryptic		histidine kinase		False			208.5	"<30%
cryptic"	90-100%	
Q5FAB9	[SWISSPROT]sp|P24228|DACB_ECOLI	AF-Q5FAB9-F1-model_v6	22.7	9.542000000000001e-35	477	469	465	1455	1	445	1	465	0.9748427672955975	0.9914712153518124	SWISSPROT	sp|P24228|DACB_ECOLI		D-alanyl-D-alanine carboxypeptidase DacB			DACB_ECOLI	True	False	90-100%	<30% cryptic				False			235.0	"<30%
cryptic"	90-100%	Peptidoglycan biosynthesis;Metabolic pathways
Q5FAC1	[CARD]gb|AAF94731.1|ARO:3004364|almG	AF-Q5FAC1-F1-model_v6	17.6	7.254e-16	273	282	279	701	2	280	3	273	1.0	0.9893617021276596	CARD	gb|AAF94731.1|ARO:3004364|almG	ARO:3004364	lipid A acyltransferase;polymyxin resistance operon	peptide antibiotic	antibiotic target alteration	almG	True	False	90-100%	<30% cryptic				False			141.5	"<30%
cryptic"	90-100%	Lipopolysaccharide biosynthesis;Metabolic pathways
Q5FAC2	[SWISSPROT]sp|Q9I5Q5|ANMK_PSEAE	AF-Q5FAC2-F1-model_v6	13.1	1.829e-08	363	354	357	392	2	340	3	359	0.9834710743801653	1.0	SWISSPROT	sp|Q9I5Q5|ANMK_PSEAE		Anhydro-N-acetylmuramic acid kinase			ANMK_PSEAE	True	True	90-100%	<30% cryptic	tsaD	tRNA N6-adenosine threonylcarbamoyltransferase		False			177.5	"<30%
cryptic"	90-100%	
Q5FAC6	[SWISSPROT]sp|P0A6N3|EFTU_ECO57	AF-Q5FAC6-F1-model_v6	15.5	4.731e-07	394	209	203	330	15	209	1	203	0.5152284263959391	0.9712918660287081	SWISSPROT	sp|P0A6N3|EFTU_ECO57		Elongation factor Tu			EFTU_ECO57	True	True	90-100%	<30% cryptic	engB	Probable GTP-binding protein EngB		False			105.0	"<30%
cryptic"	90-100%	
Q5FAC7	[SWISSPROT]sp|Q5FAC7|PBPA_NEIG1	AF-Q5FAC7-F1-model_v6	100.0	0.0	798	798	796	5373	1	796	1	796	0.9974937343358395	0.9974937343358395	SWISSPROT	sp|Q5FAC7|PBPA_NEIG1		Penicillin-binding protein 1A			PBPA_NEIG1	False	False	90-100%	>90% near-identical	mrcA	Penicillin-binding protein 1A	Antibiotic resistance	True			399.5	">90%
near-id."	90-100%	Peptidoglycan biosynthesis;Metabolic pathways;beta-Lactam resistance
Q5FAC8	[SWISSPROT]sp|Q88QQ4|ANMK_PSEPK	AF-Q5FAC8-F1-model_v6	9.5	1.374e-07	363	371	343	365	26	368	1	332	0.9449035812672176	0.9245283018867925	SWISSPROT	sp|Q88QQ4|ANMK_PSEPK		Anhydro-N-acetylmuramic acid kinase			ANMK_PSEPK	True	False	90-100%	<30% cryptic				False			186.0	"<30%
cryptic"	90-100%	
Q5FAD3	[SWISSPROT]sp|P12921|TMRB_BACSU	AF-Q5FAD3-F1-model_v6	16.3	9.209e-07	197	170	169	284	7	170	2	170	0.8578680203045685	0.9941176470588236	SWISSPROT	sp|P12921|TMRB_BACSU		Tunicamycin resistance protein			TMRB_BACSU	True	False	90-100%	<30% cryptic	aroK	Shikimate kinase		False			85.5	"<30%
cryptic"	90-100%	Phenylalanine, tyrosine and tryptophan biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids
Q5FAD7	[CARD]gb|WP_045475347.1|ARO:3005334|DfrA42_TMP	AF-Q5FAD7-F1-model_v6	11.8	3.169e-09	177	369	216	377	149	364	7	168	1.0	0.5853658536585366	CARD	gb|WP_045475347.1|ARO:3005334|DfrA42_TMP	ARO:3005334	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	DfrA42_TMP	True	False	50-70%	<30% cryptic		Riboflavin biosynthesis protein RibD		False			185.0	"<30%
cryptic"	50-70%	
Q5FAD8	[SWISSPROT]sp|O34474|YOEA_BACSU	AF-Q5FAD8-F1-model_v6	15.1	4.113e-07	463	473	427	460	3	398	19	445	0.9222462203023758	0.9027484143763214	SWISSPROT	sp|O34474|YOEA_BACSU		Multidrug resistance transport protein YoeA			YOEA_BACSU	True	False	90-100%	<30% cryptic				False			237.0	"<30%
cryptic"	90-100%	
Q5FAD9	[CARD]gb|QFQ03949.1|ARO:3005051|LpsB	AF-Q5FAD9-F1-model_v6	16.1	3.214e-22	366	354	366	904	1	353	1	366	1.0	1.0	CARD	gb|QFQ03949.1|ARO:3005051|LpsB	ARO:3005051	Intrinsic peptide antibiotic resistant Lps	peptide antibiotic	reduced permeability to antibiotic	LpsB	True	False	90-100%	<30% cryptic				False			177.5	"<30%
cryptic"	90-100%	
Q5FAE0	[SWISSPROT]sp|Q9HTC0|WBPZ_PSEAE	AF-Q5FAE0-F1-model_v6	14.8	4.834e-14	381	388	387	594	1	387	1	369	1.0	0.9974226804123711	SWISSPROT	sp|Q9HTC0|WBPZ_PSEAE		D-rhamnosyltransferase WbpZ			WBPZ_PSEAE	True	False	90-100%	<30% cryptic				False			194.5	"<30%
cryptic"	90-100%	
Q5FAE1	[CARD]gb|CBL58181.1|ARO:3003918|apmA	AF-Q5FAE1-F1-model_v6	12.6	2.777e-06	274	413	221	309	199	409	15	235	0.8065693430656934	0.5351089588377724	CARD	gb|CBL58181.1|ARO:3003918|apmA	ARO:3003918	AAC(2')	aminoglycoside antibiotic	antibiotic inactivation	apmA	True	False	50-70%	<30% cryptic				False			207.0	"<30%
cryptic"	50-70%	
Q5FAE2	[SWISSPROT]sp|Q4ZSZ4|ARNB_PSEU2	AF-Q5FAE2-F1-model_v6	32.4	4.023e-40	382	401	388	1522	11	398	1	380	1.0	0.9675810473815462	SWISSPROT	sp|Q4ZSZ4|ARNB_PSEU2		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera			ARNB_PSEU2	False	False	90-100%	30-50% remote				False			201.0	"30-50%
remote"	90-100%	
Q5FAE3	[SWISSPROT]sp|Q8Z540|ARNA_SALTI	AF-Q5FAE3-F1-model_v6	11.2	1.165e-13	660	636	617	602	144	555	2	618	0.9348484848484848	0.970125786163522	SWISSPROT	sp|Q8Z540|ARNA_SALTI		Bifunctional polymyxin resistance protein ArnA			ARNA_SALTI	True	True	90-100%	<30% cryptic				False			318.5	"<30%
cryptic"	90-100%	Biosynthesis of various nucleotide sugars;Teichoic acid biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars
Q5FAE4	[SWISSPROT]sp|B7LM78|ARNB_ESCF3	AF-Q5FAE4-F1-model_v6	12.6	4.535e-13	379	430	393	529	33	425	2	379	1.0	0.913953488372093	SWISSPROT	sp|B7LM78|ARNB_ESCF3		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera			ARNB_ESCF3	True	True	90-100%	<30% cryptic		Putative 8-amino-7-oxononanoate synthase		False			215.5	"<30%
cryptic"	90-100%	Valine, leucine and isoleucine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
