uid	umap_x	umap_y	source	gene_family	mechanism	drug_class
[SWISSPROT]sp|P9WJX6|CHLEP_MYCTO	-1.8859661	-9.297149	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WJX8|TAP_MYCTO	-1.8306842	-9.283783	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WKZ0|ATSK_MYCTO	0.75883514	3.7997477	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WMF0|Y880_MYCTO	0.23356971	6.1402717	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WMJ4|BLAI_MYCTO	0.13488108	6.014584	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WNL4|EMBC_MYCTO	2.9625025	-0.95493627	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WNL6|EMBB_MYCTO	2.9551167	-0.91941583	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WNL8|EMBA_MYCTO	2.9445207	-0.8997641	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WQG8|AAC2_MYCTO	-0.9979407	4.8180976	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P9WQL6|FLQE1_MYCTO	1.1141258	3.9508505	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q92AV8|FOSX_LISIN	9.568508	13.368828	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q92EE1|LMRB_LISIN	-2.0011666	-10.789158	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q932I8|TETM_STAAM	-1.6154308	-4.074357	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q932L5|MECI_STAAM	0.14236622	5.823216	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q99RS0|TCAA_STAAM	-7.4915695	1.8431125	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q99S97|SDRM_STAAN	-2.0428834	-10.696937	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q99U52|NORB_STAAM	-2.0313444	-10.756666	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q99WP2|MEPA_STAAM	-1.7463499	-10.741662	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q99XE5|BLE_STAAM	9.319677	13.129682	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9CBP1|MMR_MYCLE	-12.933415	-9.690175	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9F5N7|NORM_BURVI	-0.9285254	-10.705332	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9K618|BCEB_HALH5	1.2656646	1.1048869	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9K619|BCEA_HALH5	1.5975679	4.306566	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9S0S3|DRP35_STAAU	2.0439777	5.865852	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9ZKB5|HCPC_HELPJ	-3.7673244	-0.30337134	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|Q9ZMJ9|HCPE_HELPJ	-3.7797503	-0.31624848	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P06107|LINA_STAHA	-0.9102428	5.6377535	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0A061|LPCA_STAAU	-14.60853	-4.211606	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0A062|LPCA_STRAG	-14.618005	-4.221035	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0A215|MARB_SALTI	-1.6035615	6.718781	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0A3N3|LPTR_STAHY	-14.621586	-4.2244973	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P14501|NEOR_STRCY	-1.44586	6.281615	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P14510|KANR_AGRTU	-1.4823058	4.978101	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P16961|CRE_STRHY	-1.6061485	6.6306863	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P21232|LPRM_CORDP	-14.613512	-4.2164483	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P23053|LPTR_BACSU	-14.636296	-4.2391715	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P31121|MARB_ECOLI	-1.5638009	6.749751	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P42333|BCRB_BACLI	0.51867604	1.7993343	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P43486|MCRB_STRLA	-0.63416874	5.236993	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P62188|LPER_BACLI	-14.617954	-4.2209363	AMR_query	Unknown	Unknown	Unknown
[CARD]gb|AAD01868.1|ARO:3002867|dfrF	0.4264971	9.155261	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|AAP74657.1|ARO:3000600|Erm(34)	-3.139042	3.80271	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|ACH58990.1|ARO:3002511|LRA-12	-4.395547	-0.36150882	AMR_query	subclass B3 LRA beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|AAL12234.1|ARO:3003552|fusB	-0.2146459	4.692941	AMR_query	Target protecting FusB-type protein conf	antibiotic target protection	fusidane antibiotic
[CARD]gb|CAD58780.1|ARO:3001794|OXA-45	-7.662577	-0.051629614	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|ACB05808.1|ARO:3003109|msrE	1.6683655	0.3935889	AMR_query	msr-type ABC-F protein	antibiotic target protection	macrolide antibiotic;streptogr
[CARD]gb|AAG15269.1|ARO:3002528|AAC(3)-Ia	-1.787933	5.140852	AMR_query	AAC(3)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AGH19769.1|ARO:3003198|rmtH	0.99170387	4.828752	AMR_query	16S rRNA methyltransferase (G1405)	antibiotic target alteration	aminoglycoside antibiotic
[CARD]gb|AAL19308.1|ARO:3000504|golS	0.30307287	6.103959	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	carbapenem;cephalosporin;monob
[CARD]gb|AAA25683.1|ARO:3002538|AAC(3)-IIIc	0.54262376	3.9615586	AMR_query	AAC(3)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|CAA90432.1|ARO:3003026|fusH	-0.749029	2.1499107	AMR_query	fusidic acid inactivation enzyme	antibiotic inactivation	fusidane antibiotic
[CARD]gb|BAE77778.1|ARO:3000508|gadX	0.89355004	5.754835	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	fluoroquinolone antibiotic;mac
[CARD]gb|CAG27800.1|ARO:3003203|TLA-2	-8.562436	0.626424	AMR_query	TLA beta-lactamase	antibiotic inactivation	cephalosporin;monobactam
[CARD]gb|AAL68645.1|ARO:3002681|catB9	-1.7820086	7.1158624	AMR_query	chloramphenicol acetyltransferase (CAT)	antibiotic inactivation	phenicol antibiotic
[CARD]gb|AAL20862.1|ARO:3000826|sdiA	0.9975744	5.875697	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	cephalosporin;disinfecting age
[CARD]gb|CAM96571.1|ARO:3004605|ermZ	-3.5000837	4.810608	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AAB58447.1|ARO:3002662|APH(9)-Ia	-0.3805479	4.0421357	AMR_query	APH(9)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|CAA66307.2|ARO:3000592|ErmN	-3.5128407	4.8191857	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|CAI99385.1|ARO:3002856|dfrA24	0.26176503	8.734117	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|AAL05553.1|ARO:3003206|lsaE	1.5164055	0.28853887	AMR_query	lsa-type ABC-F protein	antibiotic target protection	lincosamide antibiotic;pleurom
[CARD]gb|ACT97371.1|ARO:3003097|CfxA6	-8.634747	0.73489946	AMR_query	CfxA beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|CAC14594.1|ARO:3003055|smeD	11.385801	4.884109	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	fluoroquinolone antibiotic;mac
[CARD]gb|AAP69916.1|ARO:3001780|OXA-85	-8.083536	0.88303953	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|AAK84316.1|ARO:3002843|vatD	-1.9727901	7.311979	AMR_query	streptogramin vat acetyltransferase	antibiotic inactivation	streptogramin A antibiotic;str
[CARD]gb|AAC36915.1|ARO:3000593|ErmQ	-3.0361626	3.6708243	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AAS79458.1|ARO:3001302|chrB	1.0759842	3.886019	AMR_query	non-erm 23S ribosomal RNA methyltransfer	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|ABG49324.1|ARO:3002609|aadA9	-0.18162823	5.5021753	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAG05883.1|ARO:3000805|OprN	12.805264	2.6530116	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	diaminopyrimidine antibiotic;f
[CARD]gb|CAA78046.1|ARO:3002701|Rfas_cmr	-1.8502431	-9.3064165	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	phenicol antibiotic
[CARD]gb|AAK38324.1|ARO:3000840|JOHN-1	-3.691001	-1.4964013	AMR_query	JOHN beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	0.9678287	7.044108	AMR_query	glycopeptide resistance gene cluster;van	antibiotic target alteration	glycopeptide antibiotic
[CARD]gb|CAA56561.1|ARO:3003553|CepS	10.234292	-12.491602	AMR_query	CepS beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|CAB96921.1|ARO:3000606|FEZ-1	-4.472732	-0.3959248	AMR_query	FEZ beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|BAE15963.1|ARO:3002868|dfrG	0.42784718	9.207396	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|ACH59002.1|ARO:3002483|LRA-5	-8.131255	-0.032093648	AMR_query	class A LRA beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|CAA64891.1|ARO:3000812|mtrE	12.786798	2.6725726	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	macrolide antibiotic
[CARD]gb|ADM92605.1|ARO:3000553|adeR	0.9987266	6.8756557	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	glycylcycline;tetracycline ant
[CARD]gb|CCP44758.1|ARO:3000392|Erm(37)	-3.5167851	4.844891	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AAA85213.1|ARO:3002866|dfrD	0.44445884	9.208909	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|CAH35802.1|ARO:3002983|amrB	17.232883	1.1483214	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminoglycoside antibiotic;macr
[CARD]gb|AAC72341.1|ARO:3000182|tet(Y)	-1.4341972	-9.7738905	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|CAJ98570.1|ARO:3003071|mphF	-0.14439133	3.9532285	AMR_query	macrolide phosphotransferase (MPH)	antibiotic inactivation	macrolide antibiotic
[CARD]gb|AAD22144.1|ARO:3002698|cmlB	-2.042317	-9.645236	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	phenicol antibiotic
[CARD]gb|AAN63648.1|ARO:3000844|TUS-1	-3.6786325	-1.4414611	AMR_query	TUS beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|AAG07595.1|ARO:3000809|OpmD	12.781474	2.6750178	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	disinfecting agents and antise
[CARD]gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl	0.9363399	7.124028	AMR_query	glycopeptide resistance gene cluster;van	antibiotic target alteration	glycopeptide antibiotic
[CARD]gb|AAC60780.1|ARO:3003049|rosB	-1.3962338	-9.691009	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	peptide antibiotic
[CARD]gb|AAA20116.1|ARO:3000180|tetA(P)	-1.6537671	-10.769435	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|BAA11237.1|ARO:3000254|emrY	-2.377124	-10.559349	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|AAK01167.1|ARO:3002819|msrC	1.4577225	0.43118596	AMR_query	msr-type ABC-F protein	antibiotic target protection	macrolide antibiotic;streptogr
[CARD]gb|ACH58987.1|ARO:3002510|LRA-3	-4.725835	-0.40899435	AMR_query	subclass B3 LRA beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|BAA07072.1|ARO:3002812|pp-flo	-2.0174243	-9.655783	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	phenicol antibiotic
[CARD]gb|BAJ10053.1|ARO:3002874|FosC2	9.322739	13.13354	AMR_query	fosC phosphotransferase family	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|BAA34540.1|ARO:3000319|mphC	-0.45359412	3.8190014	AMR_query	macrolide phosphotransferase (MPH)	antibiotic inactivation	macrolide antibiotic
[CARD]gb|ABU39979.1|ARO:3000217|blaR1	1.2064402	1.0977366	AMR_query	BlaZ beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|CAA79966.1|ARO:3003665|NmcR	1.201818	5.9108415	AMR_query	IMI beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|AAK76137.1|ARO:3000024|patA	4.86959	0.10019596	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	fluoroquinolone antibiotic
[CARD]gb|ABW91178.1|ARO:3002613|aadA13	-0.2786346	5.477885	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAK76136.1|ARO:3000025|patB	4.8881803	0.1299738	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	fluoroquinolone antibiotic
[CARD]gb|BAQ22025.1|ARO:3003200|AAC(6')-Ian	-1.605314	5.1084976	AMR_query	AAC(6')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAC73788.1|ARO:3003841|kdpE	1.0471747	6.7795243	AMR_query	kdpDE	antibiotic efflux	aminoglycoside antibiotic
[CARD]gb|OPG86592.1|ARO:3004626|Erm(49)	-3.0567646	3.7205875	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AKN19901.1|ARO:3003842|MUS-2	-3.6970994	-1.4237909	AMR_query	MUS beta-lactamase	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|AAK63041.1|ARO:3004629|AAC(6')-Im	-1.3840411	5.3577867	AMR_query	AAC(6')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AQV34023.1|ARO:3004637|qnrE2	-14.772321	3.628476	AMR_query	quinolone resistance protein (qnr)	antibiotic target protection	fluoroquinolone antibiotic
[CARD]gb|NP_862226.1|ARO:3004639|Cstr_tetA	2.7306056	0.03638953	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	penicillin beta-lactam;tetracy
[CARD]gb|WP_010896559.1|ARO:3004643|Erm(K)	-3.1812742	3.8498714	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|ABO40886.1|ARO:3004645|dfrI	0.41466835	9.207722	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|AHF82023.1|ARO:3004647|AQU-2	10.308005	-12.481363	AMR_query	AQU beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|CAL25116.3|ARO:3003854|ADC-8	10.438455	-12.471076	AMR_query	ADC beta-lactamase without carbapenemase	antibiotic inactivation	cephalosporin
[CARD]gb|AAO83986.1|ARO:3003905|ANT(4')-Ib	-0.4007807	5.644985	AMR_query	ANT(4')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|ANZ79476.1|ARO:3003908|Erm(47)	-3.0249674	3.7008862	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AAN85115.1|ARO:3004642|dfrA3b	0.2855122	8.844178	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|AAP43109.1|ARO:3003922|oqxA	11.389772	4.878973	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	diaminopyrimidine antibiotic;f
[CARD]gb|AAP43110.2|ARO:3003923|oqxB	17.221386	1.1426334	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	diaminopyrimidine antibiotic;f
[CARD]gb|AAL36430.1|ARO:3004692|aadA10	-0.18779975	5.4986143	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|CBL58181.1|ARO:3003918|apmA	-1.6596848	7.0287323	AMR_query	AAC(2')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|XP_753111.1|ARO:3003942|abcA	4.1456165	2.9251964	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	cephalosporin;moenomycin antib
[CARD]gb|ACX65640.1|ARO:3003907|cipA	3.339218	5.4380665	AMR_query	Cfr 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;oxazoli
[CARD]gb|AFV91534.1|ARO:3004786|FIM-1	-3.9504821	-0.6356785	AMR_query	FIM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|AJI75632.1|ARO:3004795|FPH-1	-8.293777	0.4672536	AMR_query	FPH beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|AAA26779.1|ARO:3004652|Erm(O)-lrm	-3.5552375	4.8549294	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|WP_104671188.1|ARO:3003948|efrA	4.8741956	0.10590777	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	fluoroquinolone antibiotic;mac
[CARD]gb|CDO61516.1|ARO:3003949|efrB	1.7280024	4.184193	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	fluoroquinolone antibiotic;mac
[CARD]gb|AAC74000.1|ARO:3003950|msbA	4.914639	0.16172831	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	nitroimidazole antibiotic
[CARD]gb|BAG75524.1|ARO:3003954|efmA	-1.6609334	-10.845336	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	fluoroquinolone antibiotic;mac
[CARD]gb|CCP45647.1|ARO:3003955|efpA	-2.7916613	-10.181689	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	isoniazid-like antibiotic;rifa
[CARD]gb|AAF40763.1|ARO:3003961|farA	11.232827	5.031347	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	antibacterial free fatty acids
[CARD]gb|AAF40764.1|ARO:3003962|farB	-2.4248233	-10.525635	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	antibacterial free fatty acids
[CARD]gb|AAD08227.1|ARO:3003964|hp1181	-1.6546602	-10.425394	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	fluoroquinolone antibiotic;nit
[CARD]gb|ABF33001.1|ARO:3003969|lmrP	-1.58405	-10.566494	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	lincosamide antibiotic;macroli
[CARD]gb|AAF74725.1|ARO:3004659|Mef(En2)	-1.6138389	-10.772639	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	lincosamide antibiotic;macroli
[CARD]gb|AID93387.1|ARO:3004660|catB11	-1.760577	7.085716	AMR_query	chloramphenicol acetyltransferase (CAT)	antibiotic inactivation	phenicol antibiotic
[CARD]gb|AEO25219.1|ARO:3004651|lin	1.4748601	0.41460136	AMR_query	lincosamide nucleotidyltransferase (LNU)	antibiotic inactivation	lincosamide antibiotic
[CARD]gb|AVL76727.1|ARO:3004663|FusF	-0.23009998	4.575709	AMR_query	Target protecting FusB-type protein conf	antibiotic target protection	fusidane antibiotic
[CARD]gb|BAA14147.1|ARO:3004667|Saur_norA	-1.6381624	-10.618269	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	fluoroquinolone antibiotic
[CARD]gb|BAM16262.1|ARO:3004628|AAC(2')-IIa	-0.6010051	5.52268	AMR_query	AAC(2')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|ENU21024.1|ARO:3001751|OXA-296	-8.424583	1.4548944	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|AAL02176.1|ARO:3004669|emtA	3.2142432	5.5480657	AMR_query	non-erm 23S ribosomal RNA methyltransfer	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|CAD91341.1|ARO:3004675|aphA15	0.2641829	4.6459174	AMR_query	APH(3')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|ENX53612.1|ARO:3001747|OXA-292	-8.440086	1.520005	AMR_query	OXA beta-lactamase;OXA-286-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|ADI87853.1|ARO:3004666|pexA	-1.9722062	-9.710717	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	phenicol antibiotic
[CARD]gb|ADW66527.1|ARO:3004677|rmtD2	0.9119287	4.944822	AMR_query	16S rRNA methyltransferase (G1405)	antibiotic target alteration	aminoglycoside antibiotic
[CARD]gb|AAG11411.2|ARO:3004680|APH(3')-VIIIa	-0.04930431	4.225946	AMR_query	APH(3')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|APB03216.1|ARO:3003982|LlmA_23S_CLI	2.7426484	4.675675	AMR_query	Llm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic
[CARD]gb|APB03217.1|ARO:3003983|CatU	-6.01917	14.980999	AMR_query	chloramphenicol acetyltransferase (CAT)	antibiotic inactivation	phenicol antibiotic
[CARD]gb|EEL41021.1|ARO:3003072|mphL	-0.45341253	3.8465915	AMR_query	macrolide phosphotransferase (MPH)	antibiotic inactivation	macrolide antibiotic
[CARD]gb|AAG07106.1|ARO:3004056|ArmR	-1.4905213	6.64987	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;carba
[CARD]gb|AHH86051.1|ARO:3004063|EdeQ	-1.6016358	5.3382597	AMR_query	Edeine acetyltransferase	antibiotic inactivation	peptide antibiotic;polyamine a
[CARD]gb|AEX49906.1|ARO:3003583|basS	2.7734394	1.9618174	AMR_query	pmr phosphoethanolamine transferase	antibiotic efflux;antibiotic target alteration	peptide antibiotic
[CARD]gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	4.1376643	4.353669	AMR_query	antibiotic-resistant murA transferase	antibiotic target alteration	phosphonic acid antibiotic
[CARD]gb|AAG05882.1|ARO:3000804|MexF	17.214216	1.1318318	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	diaminopyrimidine antibiotic;f
[CARD]gb|AGH88989.1|ARO:3001205|BRP(MBL)	9.27587	13.087169	AMR_query	Bleomycin resistant protein	antibiotic inactivation	glycopeptide antibiotic
[CARD]gb|ESK39014.1|ARO:3004091|ANT(3'')-IIc	-0.2582509	5.427552	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAG05915.1|ARO:3004074|MuxB	17.28949	1.2331686	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;macro
[CARD]gb|ENV38192.1|ARO:3001722|OXA-266	-8.419509	1.521583	AMR_query	OXA beta-lactamase;OXA-266-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|AAG05914.1|ARO:3004075|MuxC	17.281454	1.2307807	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;macro
[CARD]gb|ABU39980.1|ARO:3004749|BCL-1	-7.972587	1.1742175	AMR_query	BCL Beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|EPF73263.1|ARO:3004086|APH(3')-VIIIb	0.34192798	4.920981	AMR_query	APH(3')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|APU52409.1|ARO:3004085|lnuG	-0.22765729	4.938893	AMR_query	lincosamide nucleotidyltransferase (LNU)	antibiotic inactivation	lincosamide antibiotic
[CARD]gb|EEX02086.1|ARO:3004089|ANT(3'')-IIa	-0.21010748	5.421853	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|ENU91137.1|ARO:3004090|ANT(3'')-IIb	-0.23367293	5.4830003	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|CAH14032.1|ARO:3004099|LpeA	-7.971255	0.44449228	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	macrolide antibiotic
[CARD]gb|CAH14033.1|ARO:3004100|LpeB	17.249014	1.2323045	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	macrolide antibiotic
[CARD]gb|AWX35642.1|ARO:3004464|CFE-2	10.386146	-12.487381	AMR_query	CMY beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|ENX18112.1|ARO:3001757|OXA-302	-8.4074745	1.4630718	AMR_query	OXA beta-lactamase;OXA-286-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|BAM73613.1|ARO:3004106|TMB-2	-3.525172	-0.5670066	AMR_query	TMB beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|AAG05661.1|ARO:3004107|Paer_soxR	0.21548828	6.1202955	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux;antibiotic target alteration	cephalosporin;disinfecting age
[CARD]gb|AMQ12811.1|ARO:3004111|FosA6	9.258092	13.069881	AMR_query	fosfomycin thiol transferase	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|AAP82271.1|ARO:3004123|Bpse_Omp38	-4.772128	0.03961177	AMR_query	General Bacterial Porin with reduced per	reduced permeability to antibiotic	carbapenem;cephalosporin;monob
[CARD]gb|EIM09515.1|ARO:3004747|BAT-1	-7.813639	1.2080606	AMR_query	BAT Beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AAF61147.1|ARO:3004751|BES-1	-8.592328	-0.7259372	AMR_query	BES Beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|EGP45230.2|ARO:3004142|OprZ	12.79722	2.6613688	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminoglycoside antibiotic;ceph
